src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
nb,sv,"Boken er ikke fra a til z selvbiografisk, men den siste delen skjønt, ?? forteller Kluun. ??","Boken är inte från a till z självbiografisk, men den sista delen om, ?? berättar Kluun. ??",92,90,17,17,nb_sv,"Boken är inte från a till z självbiografiska, men den sista delen skrattade?",41.42756581379756
nb,sv,The Pulpifier Drep monstrene i dette halloween spillet.,Den pulpifier Döda monster i denna Halloween spel.,55,50,8,8,nb_sv,The Pulpifierar Drep monster i detta halloween spelade.,10.552670315936318
nb,sv,For det er sånn det er når man er vanlig.,"För det är ju så man gör, om man är normal.",41,43,10,11,nb_sv,För det är så här det är när man är vanligt.,15.8636093934526
nb,sv,"Kanslerpartiet ÖVP (Österreichische Volkspartei) med Sebastian Kurz ble den store vinneren og fikk 37,1 prosent av stemmene (en fremgang på 5,7 prosent).","Österreichische Volkspartei (ÖVP) och Sebastian Kurz har numera en komfortabel sits med 37, 1 procent av rösterna, en ökning med 5,7 procentenheter.",153,148,22,22,nb_sv,"Kanslerparten ÖVP (Österreichicche Volkspartei) med Sebastian Kurz blev den stora vinnaren och fick 37,1 procent av rösterna (en framsteg på 5,7 procent).",8.40296845236017
nb,sv,Hva er moren din syk med?,Vad har din mamma för sjukdom?,25,30,6,6,nb_sv,Vad är din mammas sjukdom?,16.341219448835542
nb,sv,"Siden sa kongen at de skulle gjøre seg klare, og at han ville være natta over der på setra.","Konungen befallde, att de skulle göra sig redo att fara; han sade, att han ville ligga om natten där på sätern.",91,111,19,21,nb_sv,"Sedan sa kungen att de skulle göra sig klara, och att han skulle vara natten över där på trappan.",19.35661130226731
nb,sv,Det kan være at årsaken til denne økningen i oiliness er i en vane du ikke engang kan forestille seg.,Det kan vara att orsaken till denna ökning av oljighet är en vana du inte ens kan föreställa dig.,101,97,20,19,nb_sv,Det kan vara orsaken till denna ökning av oiliness är i en vana du inte ens kan föreställa sig.,55.4791407310483
nb,sv,Et godt valg for å få følelsen av en steinovnsbakt pizza hjemme.,Perfekt för att få känslan av en stenugnsbakad pizza hemma.,64,59,12,10,nb_sv,Ett bra val för att få känslan av en stenovsbakt pizza hemma.,48.44273237963865
nb,sv,Dataene til brukerne er pseudonym behandlet i sammenheng med Google-markedsføringstjenestene.,Användarnas data är en pseudonym som behandlas i samband med Googles marknadsföringstjänster.,93,93,10,12,nb_sv,Uppgifterna för användare är pseudonym behandlade i samband med Googles marknadsförfaranden.,22.434531552409887
nb,sv,"Kroppsøving undervisning hovedfag dra nytte av små klasser med state of the art sport og treningsfasiliteter, noe som gir dem den beste muligheten for suksess.","Lärarutbildning Undervisning majors drar nytta av små klasser med toppmoderna sport- och träningsfaciliteter, vilket ger dem den bästa möjligheten till framgång.",159,161,25,21,nb_sv,"Kroppsövning undervisning i huvudsak dra nytta av små klasser med state of the art och övningsfasiliteter, vilket ger dem den bästa möjligheten att framgångsrika.",36.993822604700384
nb,sv,Active T5 Plus + kan hjelpe deg med å komme raskere i form,Aktiv T5 Plus + kan hjälpa dig att komma i form snabbare,58,56,13,12,nb_sv,Active T5 Plus plus kan hjälpa dig att komma snabbare i form,41.72261448611506
nb,sv,MARSIS fant bevis for at disse begravde innslagskratrene - fra rundt 130 to 470 kilometer i diameter - finnes under mye av lavlandet i nord.,Location of buried basins detected by MARSIS MARSIS har hittat bevis på att gömda nedslagskratrar - med en diameter på 130 till 470 kilometer - finns under stora delar av de nordliga lågländerna.,140,195,25,33,nb_sv,MARSIS visade bevis för att dessa begravda inslagskraven - från cirka 130 470 kilometer i diameter - finns under mycket av låglandet i norr.,6.245787404729356
nb,sv,Kjøp billetter til Rambo: Last Blood,Arkiv för Rambo: Last Blood,36,27,6,5,nb_sv,Köp biljetter till Rambo: Ladda Blood,14.535768424205482
nb,sv,"Demokrati er den dårligste statsformen, bortsett fra alle de andre.","Demokrati är den sämsta statsformen, bortsett från alla andra.",67,62,10,9,nb_sv,"Demokrati är den dåligaste statformen, utom alla andra.",24.70315512339778
nb,sv,"En papegøye kan læres til å repetere det andre sier, men det betyr ikke at den forstår ordene den repeterer.","En papegoja kan lära sig upprepa ord, däremot kan den inte lära sig resonera ordens betydelse.",108,94,20,16,nb_sv,"En papgögon kan lära sig att repetera den andra säger, men det betyder inte att den förstår det repeterar.",8.638804535733374
nb,sv,"Før du går ut, kan du skrive ned hvordan du føler, og når du kommer hjem, skriv ned hvordan det gikk, hva som skjedde, etc. Det er en fin måte å senere reflektere over fremdriften din.","Innan du går ut kan du skriva ner hur du känner, och när du kommer hem, skriv ner hur det gick, vad som hände osv. Det är ett bra sätt att senare reflektera över dina framsteg.",184,176,36,36,nb_sv,"Innan du går ut kan du skriva ned hur du känner, och när du kommer hem, skriv ner hur det gick, vad som hände, etc. Det är ett bra sätt att senare reflektera över ditt framsteg.",79.0037028338011
nb,sv,"Det er et segment av nettsiden ItalianOK som er en betydelig mengde viktig og viktig informasjon om paninis i USA , slik at segmentet er elementene / elementene / plasseringssegmentet.","Det finns ett segment av webbplatsen ItalianOK som har en överdriven mängd viktig och värdefull information om paninis i Pennsylvania , och det segmentet är språk / elements / places segment.",184,191,30,31,nb_sv,"Det är ett segment av webbplatsen ItalienOK som är en viktig och viktig information om paninis i Förenta staterna, så att de är elementen / elementen / placeringssegmentet.",18.509807643909777
nb,sv,Det er enda finere i virkeligheten enn på bildet!!,De är finare i verkligheten än på bilderna!!,50,44,9,8,nb_sv,Det är ännu trevligare i verkligheten än på bilden!,29.071536848410968
nb,sv,Etter en solid brunsj er det herlig å bevege seg litt og et helt enestående sted å gjøre det på er the High Line.,Efter en stadig brunch är det skönt att röra på sig och en helt unik plats att göra det på är Highline.,113,103,24,22,nb_sv,Efter en solid brunch är det här bara att röra sig lite och en helt ensam plats att göra det på är the High Line.,31.569762540008654
nb,sv,Ikke anbefalt for bruk: i kjøkken under intensiv bruk,Rekommenderas inte: till kök med intensiv användning,53,52,9,7,nb_sv,Icke-rekommendation för användning: i köket under intensiv användning,10.552670315936318
nb,sv,- Forstå viktige sikkerhetsprotokoller,- Förstå viktiga säkerhetsprotokoll,38,35,4,4,nb_sv,- Båda viktiga säkerhetsprotokoll,35.35533905932737
nb,sv,Gjennom å arbeide sammen med langsiktige partnere og firmaer som har drevet i mange år kan vi bygge opp trygghet og tillit.,Genom att arbeta tillsammans med långsiktiga partners och företag som har funnits länge kan vi bygga upp trygghet och förtroende.,123,129,22,20,nb_sv,Genom att arbeta tillsammans med långsiktiga partner och företag som har drivits i många år kan vi bygga upp säkerhet och tillit.,42.66219662386314
nb,sv,Godartede prostata svulster i menn 1 og 2 stadier;,Godartade tumörer i prostatakörteln hos män i steg 1 och 2;,50,59,9,11,nb_sv,Godarte prostata svulster i män 1 och 2 stadier;,15.20797122409784
nb,sv,"- hvis brukeren har logget på via en tredjepartstjeneste (f.eks. Facebook), data mottatt fra en slik tredjepart Se listen over disse tredjepartene i den til enhver tid gjeldende versjonen i punkt ""Tredjepartsnettsteder og -tjenester"".","om användaren har loggat in via en tredjepartstjänst (t.ex. Facebook), de data som erhålls från sådan tredje part. Se listan med tredjeparter som uppdateras då och då i avsnittet ""Tredjepartswebbplatser och -tjänster"".",234,218,34,32,nb_sv,"- Om användaren har loggat in via en tredjepartstjänst (t. ex. Facebook), ta emot data från en sådan tredje part se listan över dessa tredje part i den nuvarande versionen av punkten ""Tredjeparts webbplatser och -tjänster"".",41.67079809896666
nb,sv,Sløyd-Detaljers aktiviteter skal styres av et aktivt miljøengasjement og stadige forbedringer.,Slöjd-Detaljers verksamhet skall styras av ett aktivt miljöengagemang och ständiga förbättringar.,94,97,11,11,nb_sv,Sönderfallsförfarandet skall styras av ett aktivt miljöanpassat och ständigt förbättringar.,38.09694917244036
nb,sv,"Balanserte mengder mineraler, vitamin D og fôrkulens sprøe konsistensen bidrar til sunne tenner og tannkjøtt.","Balanserade mineraler, D-vitamin och den knapriga konsistensen bidrar till friska tänder och ett friskt tandkött.",109,113,15,15,nb_sv,"Balanserade mängder mineraler, vitaminaler D och foderkulens sprösa konsistensen bidrar till sunda tänder och tandkött.",14.81276468703853
nb,sv,"Når lys av en bestemt farge (eller bølgelengdeområde) styres gjennom en kjemisk løsning, absorberes noe lys av løsningen, og noe av det overføres.",När ljus av en viss färg (eller våglängdsintervall) styrs genom en kemisk lösning absorberas något ljus av lösningen och en del av den överförs.,146,144,23,24,nb_sv,"När ljuset av en viss färg (eller våglängd) styrs genom en kemisk lösning, absorberas något ljus av lösningen, och något av det överförs.",49.30493209084919
nb,sv,Vi må punktere mytene.,Vi måste spräcka myterna.,22,25,4,4,nb_sv,Vi måste punktera mytorna.,23.643540225079384
nb,sv,Restauranter i nærheten av Hampton Inn Okeechobee - Lake Okeechobee,Restauranger i närheten av Hampton Inn Okeechobee - Lake Okeechobee,67,67,10,10,nb_sv,Restauranger i närheten av Hampton in Okeechobe - Lake Okeechobe,45.180100180492246
nb,sv,for Ånden trer inn i bønnen (sammen med den troende) slik at Guds vilje blir bedt.,"För att bön skall vara verksam, måste den stämma överens med Guds uppenbarade vilja.",82,84,16,14,nb_sv,För tillfället tränar in i bönen (samt med den troende) så att Guds vilja blir tillfrågad.,3.292916846800451
nb,sv,Blomstene her har jeg fargelagt med distress stain - sugar spun.,Jag har här färglagd min ram med Distress stains Spun Sugar.,64,60,11,11,nb_sv,Blommmmorna här har jag färgat med distress stain - sugar spun.,4.789232204309912
nb,sv,- Det er vel ikke Robert det har klikket for?,För inte räknas väl Robert?,45,27,10,5,nb_sv,- Det är väl inte Robert det har klickat för?,5.300156689756295
nb,sv,Bankene er viktige.,med bankerna mycket viktigt.,19,28,3,4,nb_sv,Bankerna är viktiga.,12.44023474812678
nb,sv,God forsoning starter vanligvis alltid med en oppriktig unnskyldning.,God försoning börjar vanligtvis alltid med en uppriktig ursäkt.,69,63,9,9,nb_sv,God förzonen börjar alltid med en uppriktig ursäkt.,56.481980977130846
nb,sv,"En tege biter en sovende person i ansiktet, suger blod og legger igjen avføring i såret.","Ett ""rovstinkfly"" biter ett sovande offer i ansiktet, suger blod och lämnar sin avföring i såret.",88,97,16,16,nb_sv,"En tegel biter en sovande person i ansiktet, suger blod och lade igen avföring i sårade.",32.22538601891171
nb,sv,Få raskt svar fra ansatte og tidligere besøkende hos Chicago Rocks Tour.,Få snabba svar från personal och tidigare gäster på Chicago Rocks Tour.,72,71,12,12,nb_sv,Få snabbt svar från anställda och tidigare besökare hos Chicago Rocks Tour.,26.911091103444726
nb,sv,Slik programmer krever vanligvis godkjennelse ved installering.,Sådana program kräver vanligtvis ditt godkännande för att kunna installeras.,63,76,7,10,nb_sv,Sådana program kräver vanligen godkännande vid installation.,16.0529461904344
nb,sv,Jeg kunne ikke språket og følte at jeg ikke passet inn.,Jag kunde inte språket och jag passade inte in.,55,47,11,9,nb_sv,Jag kunde inte hitta språket och kände att jag inte passar in.,17.99653127176589
nb,sv,- De har ganske mye aktivitet allerede.,- Jag har ganska många aktiviteter redan.,39,41,7,7,nb_sv,- De har ganska mycket aktivitet redan.,16.515821590069027
nb,sv,Vi søker etter en person :,Vi söker en person:,26,19,6,4,nb_sv,Vi letar efter en person:,32.46679154750991
nb,sv,Jeg er nemlig åpent homofil selv.,- Jag är själv öppet homosexuell.,33,33,6,6,nb_sv,Jag är nämligen öppen homogen själv.,15.619699684601283
nb,sv,"Når noe plutselig treffer, er det penger i dette.",När något händer finns det plötsligt pengar.,49,44,9,7,nb_sv,"När något plötsligt träffar, finns det pengar i detta.",12.192091596713041
nb,sv,"Trenger man å ""brette seg ut på nettet""?","Du behöver ""spridas"" på nätet!",40,30,8,5,nb_sv,"Behöver man ""bär ut på nätet""?",13.134549472120788
nb,sv,5 Være sammen med venner...,5 Vara vänner...,27,16,5,3,nb_sv,5 är tillsammans med vänner...,36.55552228545123
nb,sv,"Hvis enheten for eksempel sender en 4,5 KB-melding, blir den fakturert som 5 meldinger.","Om enheten skickar ett meddelande på 4,5 KB faktureras det som 5 meddelanden.",87,77,14,13,nb_sv,"Om enheten till exempel skickar ett 4,5 Kibyte-meddelande, faktureras den som 5 brev.",10.074708078532293
nb,sv,Men rabatten kan bare være 25 SEK for en ny registrering.,Men rabatten kan dock endast bli 25 kr för en nyregistrering.,57,61,11,11,nb_sv,Men rabatten kan bara vara 25 SEK för en ny registrering.,17.242221289766636
nb,sv,Sjåføren kommer til tiden på den angitte adressen og tar ham til flyplassen.,Föraren kommer i tid till den angivna adressen och tar honom till flygplatsen.,76,78,13,13,nb_sv,Se till att du kommer till tiden på angiven adress och tar honom till flygplatsen.,32.37722713145643
nb,sv,"Det er den delen av oss som hele tiden søker utvidelse i ytre verden (gjør, gjør, gjør!).","Det är den del av oss som ständigt söker expansion i yttervärlden (gör, gör, gör!).",89,83,17,15,nb_sv,"Det är den del av oss som hela tiden söker ut i yttre världen (gör, gör!).",57.18458251358624
nb,sv,"Disse båtene er mer formelt kjent under tittelen ""Patrol Craft Fast» (PCF).","Dessa båtar är mer formellt kända av titeln ""patrullbåt Fast"" (PCF).",75,68,12,11,nb_sv,"Dessa båtar är mer formellt känd under titeln ""Patrol Craft fast"" (PCF).",42.311785416105785
nb,sv,Sykkel fra Kettler,Motionscyklar från Kettler,18,26,3,3,nb_sv,Cyckel från Ketler,27.516060407455225
nb,sv,Dine mål og objektiver er hva som gir formål til livet ditt.,Dina syften och mål är det som ger ditt liv mening.,60,51,12,11,nb_sv,Dina mål och objektiver är vad som ger ditt syfte till ditt liv.,15.396503757846457
nb,sv,Vi ønsker å være lykkelige.,Vi vill vara lyckliga.,27,22,5,4,nb_sv,Vi vill vara lyckliga.,100.00000000000004
nb,sv,"Et nyttig triks, spesielt for deg som bor i en leilighet - men ikke glem å koble kabelen riktig igjen etterpå!",Ett trick som är särskilt användbart om du bor i lägenhet - men kom bara ihåg att vända rätt kabeln igen efteråt!,110,113,21,22,nb_sv,"Ett användbart trick, speciellt för dig som bor i en lägenhet - men glöm inte att koppla kabeln rätt igen efteråt!",13.706146326959754
nb,sv,"Søk etter hoteller nær Chicago, Illinois (PWK-Chicago Executive)","Sök efter hotell nära Chicago, IL (PWK-Chicago Executive)",64,57,8,8,nb_sv,"Sökning efter Chicago, Illinois (PWK-Chicago Executiva)",11.949988385687533
nb,sv,Det er klart han har den rette jobben.,Han har helt klart rätt jobb.,38,29,8,6,nb_sv,Det är klart att han har rätt jobb.,20.164945583740657
nb,sv,"7. februar ble det målt så lav temperatur som 7, 6 på Lanzarotes lufthavn, den laveste målingen siden 1972, året da temperaturregisteringene startet.","Den 7 februari uppmättes en temperatur så så låg som 7, 6 vid Lanzarote Airport, den lägsta mätningen sedan 1972, året då temperaturregistreringen startade.",149,156,23,24,nb_sv,"7. februari mättes så låg temperatur som 7, 6 på Lanzarotes lufthav, den lägsta målningen sedan 1972, året damperaturregistreringarna började.",23.63099879646166
nb,sv,(Alternativt kan du bare søke etter Diskopprydding i Start-menyen.),(Alternativt kan du bara söka efter diskrening i Start-menyn.),67,62,9,9,nb_sv,(Alternativt kan du bara söka efter diskussionsgrupper i menyn Startmenyn.),53.44445934790542
nb,sv,Hennes egen historie,Hennes egna berättelse,20,22,3,3,nb_sv,Hennes egen historik,27.516060407455225
nb,sv,I barneklærne fra Henri Lloyd finner man alt fra maritim mote til seilerklær.,I kollektionerna henri Henri Lloyd finner man allt från marint mode till professionella seglarkläder.,77,101,13,14,nb_sv,I barnklarna från Henri Lloyd hittar man allt från maritim mot seglarkläder.,14.982563916847612
nb,sv,Situasjonen i Valle kommune er ikke unik.,Situationen i Högsby Kommun är inte unik.,41,41,7,7,nb_sv,Men situationen i Valle kommun är inte unik.,31.55984539112946
nb,sv,DIBS er Nordens førende leverandør av betalingsløsninger.,DIBS är nordens ledande leverantör av betalningslösningar.,57,58,7,7,nb_sv,DIBS är den nordliga leveransen av betalningslösningar.,25.848657697858535
nb,sv,Der ligger det krav om opplæring av trasévakter.,En annan orsak är kravet på utbildade trafikvakter.,48,51,8,8,nb_sv,Där finns det krav på utbildning av trasévakter.,5.669791110976001
nb,sv,Tror du ikke det er på tide å lage et regime?,Tror du inte att det är dags att göra en regim?,45,47,11,11,nb_sv,Tror du inte att det är dags att skapa ett regress?,63.15552371794033
nb,sv,- Hva slags forhold har du til skandinavisk design?,Vad är din koppling till skandinavisk design?,51,45,9,7,nb_sv,- Vilken sorts förhållande har du till skandinavisk design?,26.269098944241588
nb,sv,Lokalbefolkningen gå her som en del av feltet turer i barneskolen eller til og med som en familie utflukter.,Lokalbefolkningen åka hit som en del av fältarbete i grundskolan eller till och med som en familj utflykt.,108,106,19,18,nb_sv,Lokala befolkningen gå här som en del av fältet turer i gymnasiet eller till och med som en familj utfluktor.,41.09080290971358
nb,sv,"Men da vi testet lyden med et par true wireless Libratone Track Air+, var lydbildet dynamisk og kraftig i alle frekvensområdene.",Men när vi testade ljudet med ett par helt trådlösa Libratone Track Air+ var ljudbilden dynamisk och kraftfull i alla frekvensregister.,128,135,21,21,nb_sv,Men när vi testade ljudet med några hotade wireless Libratone Track Air+ var ljudbildad dynamisk och kraftfullt i alla frekvensområden.,41.356914184088936
nb,sv,Ralph Vaughan Williams: Fantasi over et tema av Thomas Tallis,Ralph Vaughn Williams Fantasi över ett tema av Thomas Tallis,61,60,10,10,nb_sv,Ralph Vaughan Williams: Hittade ett tema av Thomas Talis,29.071536848410968
nb,sv,"For å bli større, raskere, sterkere eller slankere må du bygge muskler.","För att bli större, snabbare, starkare eller smalare behöver du bygga muskler.…:",71,80,12,12,nb_sv,"För att bli större, snabbare, starkare eller smalare, måste du bygga muskler.",69.9657920009366
nb,sv,"- Den planlagte slukkingen kommer til å koste hundretalls millioner kroner, og spørsmålet er om det er riktig for SR å satse disse pengene, sier projektleder Philippe Jolly som er direktør i den svenske Riksrevisjonen, og han fortsetter:","- Den planerade nedsläckningen kommer att kosta hundratals miljoner kronor och frågan är om det är rätt satsade pengar, säger projektledare Philippe Jolly som är revisionsdirektör vid Riksrevisionen, och fortsätter:",237,215,38,30,nb_sv,"- Den planerade släckan kommer att kosta hundratals miljoner kronor, och frågan är om det är rätt för SR att säga dessa pengar, säger projektledare Philippe Jolly som är direktör i den svenska Riksrevisionen, och han fortsätter:",48.642511182721755
nb,sv,Høykvalitets separat høyttalersystem utviklet av Bowers & Wilkins,Specialdesignat högtalarsystem utvecklat av Bowers & Wilkins,65,60,8,7,nb_sv,Högkvalitativt högtalaressystem utvecklat av Bowers & Wilkins,61.47881529512643
nb,sv,De er spesialisert på molekylærbiologi og leverer unike instrumenter som gir det enkelte laboratorium muligheten til den beste fleksibiliteten med tanke på hurtige prøvesvar.,De är specialiserade inom molekylärbiologi och levererar unika instrument som tillåter varje laboratorium alternativet av den bästa flexibiliteten när det gäller snabba testresultat .,174,183,24,24,nb_sv,De är specialiserad på molekylärbiologi och levererar unika instrument som ger den möjligheten till den bästa flexibiliteten med tanke på snabba prov.,28.025206995655843
nb,sv,Les hele historien om Ingers død her.,Läs hela Ingers berättelse här..,37,32,7,5,nb_sv,Läs hela historien om Ingers död här.,16.515821590069027
nb,sv,"• Kompakt og med oversiktlige kontroller: Den kompakte blitsen veier bare 420 g, og det oversiktlige kontrollpanelet har et stort informasjonsdisplay med god lesbarhet.",• Lätt blixt med avskalade reglage: den smidiga blixten väger bara 420 g. Kontrollpanelen har bara de reglage du faktiskt behöver vilket ger plats för en stor och lättläst informationsdisplay.,168,192,24,30,nb_sv,"• Kompakt och med översiktliga kontroller: Den kompakta blixten vägrar bara 420 g, och den översiktliga kontrollpanelen har ett stort informationsutbyte med god läsbarhet.",5.724218406024099
nb,sv,"Før det, må du fjerne dette viruset fra datamaskinen med alle filene.","Innan dess, se till att du tar bort detta virus från din dator med alla dess filer.",69,83,12,17,nb_sv,Innan det måste du ta bort det här viruset från datorn med alla filer.,6.770327290328915
nb,sv,Pasienten bør aldri gå barbent.,Patienten ska aldrig hamna i kläm.,31,34,5,6,nb_sv,Patienten bör aldrig gå barbent.,9.042266054940777
nb,sv,Hus og leiligheter i København,Hus och Lägenheter i köpenhamn,30,30,5,5,nb_sv,Hus och lägenheter i Köpenhamn,23.643540225079384
nb,sv,Grunnlaget er det beste.,Grunden är bäst.,24,16,4,3,nb_sv,Orsaken är det bästa.,12.703318703865365
nb,sv,Hoteller i nærheten av Center for Alaskan Coastal Studies,Hotell nära Center for Alaskan Coastal Studies,57,46,9,7,nb_sv,Hotell i närheten av Center för Alaskan Coastal Studies,20.164945583740657
nb,sv,"I tillegg til opplysningene rimelighet er nødvendig for de formål som er identifisert andre steder i denne personvernpolicy, kan vi avsløre informasjon om deg","Utöver de upplysningar som rimligen behövs för de ändamål som anges på annan plats i denna integritetspolicy, kan vi lämna ut information om dig",158,144,24,24,nb_sv,"Utöver informationen rimlighet behövs för olika ändamål i denna integritetspolicy, kan vi avslöja information om dig",25.39277859965841
nb,sv,"Deretter avsluttes omvisningen i baren med prøvesmaking av noen av de prisbelønte ølene, slik som det kultklassiske fatmodnede Cask Ale, Monty Python's Holy Grail og Yorkshire ale Riggwelter, kraftig og mørkt.","Fortsätt sedan till baren och prova några av deras prisbelönta ölsorter, till exempel kultklassikern Monty Python's Holy Grail och deras starka Yorkshire ale Riggwelter.",209,169,31,24,nb_sv,"Sedan avslutas omvisningen i bara med prövning av några av de prisbelönta öl, såsom det cooltklassiska fatmodde Cask Alse, Monty Python's Honty Grail och Yorkshire algegwel, kraftfullt och mörkt.",4.527091491040195
nb,sv,Radiografi av brystorganer gjør det mulig å bestemme patologiske endringer i lungvev og utvide mediastinum til høyre.,Radiografi av bröstorganen gör det möjligt att bestämma patologiska förändringar i lungvävnad och utbredning av mediastinum till höger.,117,135,17,18,nb_sv,Radiering av brössor gör det möjligt att bestämma patologiska förändringar i lungv och utvidgad mediastinstan till höger.,45.96770676847994
nb,sv,Alle typer støvformer kombinerer vanlige egenskaper: De konsentriske ringene på hetten er sett og formen endres med svampens vekst - først er den konveks og deretter tragformet med kantene bøyd ned.,Alla sorters munstycke kombinerar gemensamma funktioner: koncentriska ringar på kepsen ses och formen förändras med svampens tillväxt - först är den konvex och sedan trampformad med kanterna böjda.,198,197,31,28,nb_sv,Alla typer av stövlar kombinerar vanliga egenskaper: de koncentriska ringarna på enheten är inställda och formen förändras med svampens tillväxt - först är den konvex och sedan tragformade med kanterna böjd.,41.816927163764795
nb,sv,"På ettermiddagen vil det bli rikelig med shoppingmuligheter, og vi tar turen innom Tax Free Port Carpet eksport House før vi reiser tilbake hotellet i Kyrenia.",På eftermiddagen kommer det att finnas gott om shoppingmöjligheter på bla Tax Free Port Carpet Export House innan vi återvänder till hotellet i Kyrenia.,159,152,26,24,nb_sv,"På eftermiddagen kommer det bli rikligt med shoppningsmöjligheter, och vi tar promenaden inom Tax Free Port Carp export House innan vi reser tillbaka hotellet i Kyrenia.",24.180681260144148
nb,sv,Toolbox Golden Goal Grunnleggende ferdigheter & kommunikasjonstrening med integrerte Sport aktiviteter Norsk excerpt 1 Dette prosjektet er finansiert med støtte fra EU og SOCRATES-GRUNDTVIG.,Läroplan Golden Goal Baskunskaps & kommunikationsträning med integrerade sportaktiviteter 1 Projektet genomförs med ekonomiskt stöd från SOCRATES-GRUNDTVIG av Europeiska kommissionen.,190,183,24,20,nb_sv,Toolbox Golbox Golden Gold Grundläggande färdigheter och kommunikationsträning med integrerade spår Norsk excerpt 1 Detta är finansierat med stöd från EU och SOCRATS-GRUNDTVIG.,8.529786850808401
nb,sv,"Regulerbart, ergonomisk håndtak som lar deg nå hele ryggen - enkel å bruke selv!","Ställbart, ergonomiskt handtag som låter dig nå hela ryggen - enkel att använda själv!",80,86,14,14,nb_sv,Reguljära handtagare som låter dig nu hela ryggen - enkelt att använda sig själv!,19.35302572338574
nb,sv,Siden all kost og losji er inkludert i programprisen trenger du ikke mye ekstra.,Eftersom all mat och boende ingår i programpriset behöver du inte mycket extra.,80,79,14,13,nb_sv,Eftersom alla kost och loschi ingår i programpriset behöver du inte mycket extra.,62.628449627654696
nb,sv,"""Friday Night Lights"" er en sterk og realistisk skildring av vennskap, kjærlighet og viljen til å vinne for enhver pris.","""Friday Night Lights"" är en stark och realistisk skildring av vänskap, kärlek och viljan att vinna till varje pris.",120,115,20,19,nb_sv,"""Friday Nights"" är en stark och realistisk beskrivning av vänskap, kärlek och vinna för alla pris.",38.13114671801389
nb,sv,1237 delegater trengs for å vinne nominasjonen.,Han behöver 1237 delegater för att vinna nomineringen.,47,54,7,8,nb_sv,1237 läkare krävs för att vinna nominationen.,20.612390921238426
nb,sv,Pulsen øker til 130 slag / min;,Pulsen ökar till 130 slag / min;,31,32,7,7,nb_sv,Pulsen ökar till 130 slag / min;,100.00000000000004
nb,sv,Dette er nødvendig for å utelukke bakteriekomplikasjoner av patologien.,Detta är nödvändigt för att utesluta bakteriekomplikationer av patologin.,71,73,9,9,nb_sv,Detta behövs för att utesluta bakteriekomgivningar av patologi.,18.88588859215946
nb,sv,"Du får en enkel, velsmakende khmer-lunsj og nyter den sammen med en lokal familie.",Du får en enkel men välsmakande khmer-lunch och äter den tillsammans med en lokal familj.,82,89,14,15,nb_sv,"Du får en enkel, välsmakande khmer-lunch och njuter ihop den med en lokal familj.",46.85909905380382
nb,sv,Denne koden gir sikker dataoverføring via Internett.,Denna kod ger överföring säker data via Internet.,52,49,7,8,nb_sv,Den här koden ger säker dataöverföring via Internet.,20.164945583740657
nb,sv,"Det er ikke nødvendig å stirre concertedly (vær forsiktig hvis dette er hva du gjør når du konsentrerer deg!), Eller for å unngå blikket.","Det finns ingen anledning att stirra concertedly (var försiktig om det är vad du gör när du koncentrerar dig!), Eller för att undvika att deras blick.",137,150,24,26,nb_sv,Det är inte nödvändigt att stirra concertly (var försiktig om detta är vad du gör när du koncentrerar dig) eller för att undvika blicken.,36.845101994670685
nb,sv,"Roger Waters returnerer til Europa i 2018, med den banebrytende nye turnéen «Us + Them».",Roger Waters återvänder till Europa 2018 med den banbrytande nya turnén Us + Them.,88,82,15,14,nb_sv,"Roger Waters returner till Europa 2018, med banbrytande nya turnén ""Us+Them"".",54.10822690539399
nb,sv,"For å gjøre dette trenger du et barberskum, en barberhøvel og en alkoholløsning for å desinfisere huden etter prosedyren.","För att göra detta behöver du ett rakskum, en rakhyvel och en alkohollösning för att desinficera huden efter proceduren.",121,120,19,19,nb_sv,"För att göra detta behöver du en barberskum, en barberövel och en alkohollösning för att desinficera huden efter proceduren.",68.91557807535084
nb,sv,Det siste toget fra Paris til La Baule-Escoublac avgår kl. 18:48.,Det sista tåget från Paris till La Baule-Escoublac avgår klockan 18:48.,65,71,11,11,nb_sv,Det sista tåget från Paris till La Baule-Escoublac avgår kl. 18:48.,72.41577342575832
nb,sv,"Jeg har alltid trodd på behovet for å overvåke treningen for å tilpasse det og virkelig gjøre den mer effektiv trening må ""bygges"" på utøveren.","Jag har alltid trott på behovet av att övervaka din träning i syfte att anpassa det och verkligen göra den mer effektiv träning måste ""byggas"" på idrottaren.",143,157,25,27,nb_sv,Jag har alltid trott på behovet av att övervaka övningen för att anpassa det och verkligen göra det mer effektivare träning måste byggas på utövaren.,54.695334286265116
nb,sv,På senteret møter du andre som har opplevd overgrep.,- I grupperna får de träffa andra som utövat våld.,52,50,9,10,nb_sv,I centrumet möter du andra som har upplevt övergrepp.,9.030367376343264
