src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
en,sv,"Receive more time for consultations in the clinic or in home visits, when needed.",b . få mer tid avsatt för sig när det behövs vid konsultationer på mottagningen eller vid hembesök.,81,99,14,18,en_sv,"Få mer tid för konsultationer på kliniken eller i hembesök, när det behövs.",12.329851190041683
en,sv,"""Red Sparrow"" opens on March 2.",Red Sparrow har premiär 2 mars.,31,31,6,6,en_sv,"""Red Sparrow"" öppnar den 2 mars.",30.739407647563215
en,sv,All informants' names have been redacted.,Samtliga av informanternas namn är påhittade.,41,45,6,6,en_sv,Alla informatörers namn har redigerats.,8.170609724417774
en,sv,You can have up to six components in the dashboard.,Du kan ha upp till sex komponenter i instrumentpanelen.,51,55,10,9,en_sv,Du kan ha upp till sex komponenter i instrumentbrädan.,78.25422900366438
en,sv,"""I don't remember anything, miss-perhaps I've become too old.""","""Hmm...jag vet inga, kanske....jag är ju ganska stor nu.""",62,57,9,9,en_sv,"""Jag minns ingenting, miss-kanske jag har blivit för gammal.""",2.1763171075118724
en,sv,"We are the people's media.""","Vi är Medborgarnas Media.""",27,26,5,4,en_sv,"Vi är folkets media.""",23.643540225079384
en,sv,These two things contribute as a whole to our health and keeping us satisfied.,De hjälper oss att både ta hand om vår hälsa och få oss att känna sig nöjda.,78,76,14,17,en_sv,Dessa två saker bidrar i sin helhet till vår hälsa och gör oss nöjda.,10.540610312308264
en,sv,Click on the yellow 'Join Now' button and let the fun begin.,"Klicka på den gula ""gå med nu knappen"" och låt det roliga börja.",60,64,12,13,en_sv,"Klicka på den gula knappen ""Gå nu"" och låt det roliga börja.",56.051085796560834
en,sv,"As a ripple effect from the protest, ivory trade in China was banned in July 2016, which is the greatest success so far in the war to save the last elephants.","Som ringar på vattnet från protesten förbjöds elfenbenshandel i Kina i juli 2016, vilket är den största framgången hittills i kriget om att rädda de kvarvarande elefanterna.",158,173,31,27,en_sv,"Som en krusning effekt av protesten förbjöds elfenbenshandeln i Kina i juli 2016, vilket är den största framgången hittills i kriget för att rädda de sista elefanterna.",55.34502966615894
en,sv,After a few shaky financial years,Efter ett antal svåra ekonomiska år,33,35,6,6,en_sv,Efter några skakiga räkenskapsår,9.688464563433238
en,sv,The company translations.,Företagets översättningar.,25,26,3,2,en_sv,Företagets översättningar.,100.00000000000004
en,sv,"Hugo - Meaning 'intellect', this is the Latin version of Hugh.","Hugo - Betydande intellekt, det här är den latinska versionen av Hugh.",62,70,11,12,en_sv,"Hugo - betyder ""intellekt"", detta är den latinska versionen av Hugh.",52.40124171055639
en,sv,Stop asking permission to be Quebecers.,Sluta leta ursäkter till att få vara översittare.,39,49,6,8,en_sv,Sluta be om tillstånd att vara Quebecers.,6.892168295481103
en,sv,EU Policies: Recent developments in critical policy areas,Året som gått - Viktiga händelser i EU-politiken,57,48,8,8,en_sv,EU:s politik: Den senaste tidens utveckling på kritiska politikområden,0.0
en,sv,"I've bought a number of info products I felt were so weak that a return was justified, and with reputable companies and individuals the refund policy has always been honored.","Jag har köpt ett antal info produkter Jag kände var så svag att en återgång var motiverat, och med seriösa företag och privatpersoner återbetalningspolicy har alltid respekterats.",174,179,30,27,en_sv,"Jag har köpt ett antal info produkter jag kände var så svaga att en avkastning var berättigad, och med ansedda företag och individer återbetalningspolitiken har alltid hedrats.",34.02960313657439
en,sv,"Click Single File Web Page to save your presentation as a webpage that integrates all supporting information, including all linked files, into a single file.","Klicka på Enkel webbsidefil för att spara presentationen som en webbsida med all stödinformation integrerad, inklusive alla länkade filer, i en enda fil.",157,153,25,23,en_sv,"Klicka på Single File Web Page för att spara din presentation som en webbsida som integrerar all stödjande information, inklusive alla länkade filer, i en enda fil.",44.76006614955163
en,sv,US government agency still uses floppy disks,Vissa enheter i USA:s regering använder ännu disketter,44,54,7,8,en_sv,USA: s myndighet använder fortfarande disketter,18.094495256969623
en,sv,"Their first album, Hybrid Theory is the best-selling debut of this century in the US and certified diamond (10 million).","Deras första album, Hybrid Theory, är den bäst säljande debutplattan detta århundrade och blivit Diamond-certifierat (10 miljoner) i US.",120,136,20,19,en_sv,"Deras första skiva, Hybrid Theory är århundradets bästsäljande debut i USA och certifierad diamant (10 miljoner).",17.340787337226267
en,sv,"These resources will raise national awareness of continence problems in young people, increase teachers' understanding of their support needs, and provide an improved quality of life for those young people.","Ger Dessa resurser ska lönelyftmedborgaremedvetenheten av continenceproblem i ungdomar, förhöjninglärare överenskommelse av deras servicebehov, och en kvalitetsförbättring av liv för den ungdomar.",206,196,30,22,en_sv,"Dessa resurser kommer att öka den nationella medvetenheten om kontinuitetsproblem hos ungdomar, öka lärarnas förståelse för deras stödbehov och ge dessa ungdomar en förbättrad livskvalitet.",5.054882708299085
en,sv,directed by Rose Troche,Regissör: Rose Troche,23,21,4,3,en_sv,regisserad av Rose Troche,31.947155212313625
en,sv,Manchester is world famous for two things: music and football.,För de flesta är staden Liverpool känd för två saker: Fotboll och musik.,62,72,10,13,en_sv,Manchester är världsberömt för två saker: musik och fotboll.,19.39562361716285
en,sv,Radio isn't going anywhere,När jag sänder Radio Ingenstans,26,31,4,5,en_sv,Radion går ingenstans.,0.0
en,sv,American families need to do the same thing.,amerikanska familjer att göra likadant.,44,39,8,5,en_sv,Amerikanska familjer måste göra samma sak.,8.643019616048525
en,sv,Do You Recycle Plastic Water Bottles?,Kan du återanvända plast vattenflaskor?,37,39,6,5,en_sv,Återvinner du vattenflaskor av plast?,11.478744233307168
en,sv,It features four (4) King Beds and three (3) full bathrooms.,Den har fyra (4) king size-sängar och tre (3) badrum.,60,53,11,10,en_sv,Den har fyra (4) King Beds och tre (3) fullt badrum.,56.81096832337496
en,sv,That's where a good policy comes in.,Det är där en bra strategi kommer in.,36,37,7,8,en_sv,Det är där en bra politik kommer in.,59.694917920196445
en,sv,"The guarantee of deep sensations in the bedroom, more intense orgasms, but above all a strong and unwavering erection - this is how you can describe the functioning of pills on the erection of Maxatin.","Garantin för starka känslor i sovrummet, starkare orgasmer, men framförallt en stark och bestående erektion - så här kan du beskriva hur piller fungerar vid uppställningen av Maxatin.",201,183,35,28,en_sv,"Garantin för djupa förnimmelser i sovrummet, mer intensiva orgasmer, men framför allt en stark och orubblig erektion - detta är hur du kan beskriva funktionen av piller på erektionen av Maxatin.",13.937542038981277
en,sv,"""When the blast occurred, the flames were so high they reached above the trees and I saw bodies flying in the air,"" Hasan Imran, 30, told Reuters.","- När det exploderade var lågorna så höga att de nådde över träden, och jag såg kroppar flyga i luften, säger vittnet Hasan Imran, 30, som promenerade i parken.",146,160,27,29,en_sv,"""När explosionen inträffade, låg flammorna så högt att de nådde ovanför träden och jag såg kroppar flyga i luften,"" Hasan Imran, 30, berättade Reuters.",36.013350471724245
en,sv,"I am not sure everybody is aware of it, so here it comes.",Jag vet inte om alla känner till detta och berättar det därför här.,57,67,13,13,en_sv,"Jag är inte säker på att alla är medvetna om det, så här kommer det.",3.7199102928113716
en,sv,The Glass Academy expands with two new appointment...,Rönninge skola utökades med två nya...,53,38,8,6,en_sv,Glasakademien expanderar med två nya möten...,29.84745896009822
en,sv,"It employs only three people, but it will close completely.","Det fungerar för 3 personer, men det är trångt.",59,47,10,9,en_sv,"Det sysselsätter bara tre personer, men det kommer att stänga helt.",21.401603033752977
en,sv,Deal with activities where you need to concentrate more.,Arbete med när du vill koncentrera mer.,56,39,9,7,en_sv,Hantera aktiviteter där du behöver koncentrera dig mer.,11.339582221952005
en,sv,And HomeAway offers you the chance to discover many other popular destinations in Provence-Alpes-Côte d'Azur!,HomeAway ger dig också möjlighet att upptäcka många andra populära resmål i Provence-Alpes-Côte d'Azur.,109,103,15,14,en_sv,Och HomeAway erbjuder dig chansen att upptäcka många andra populära destinationer i Provence-Alpes-Côte d'Azur!,34.79159475128446
en,sv,Walking distance to a Publix supermarket.,Promenera till Publix Supermarket.,41,34,6,4,en_sv,Gångavstånd till en Publix stormarknad.,10.682175159905853
en,sv,It is also about securing our own food supply.,Vi vill också säkerställa vår egen vattenförsörjning.,46,53,9,7,en_sv,Det handlar också om att säkra vår egen livsmedelsförsörjning.,9.980099403873663
en,sv,"four walls, a ceiling and a floor.","Fyra väggar, ett golv och ett tak.",34,34,7,7,en_sv,"Fyra väggar, ett tak och ett golv.",43.47208719449914
en,sv,To search is not in my nature.,Att söka jobb ligger inte i min karaktär.,30,41,7,8,en_sv,Att söka ligger inte i min natur.,37.70794596593207
en,sv,The entire family is tired.,Hela familjen är trött.,27,23,5,4,en_sv,Hela familjen är trött.,100.00000000000004
en,sv,What is the sin of listening behind the door?,Hurdant låter det för någon som lyssnar bakom dörren?,45,53,9,9,en_sv,Vad är det för synd att lyssna bakom dörren?,19.64073254502565
en,sv,"The remainder is distributed between the Red Cross and the financing of programs that allow you to provide assistance to those in need, including children.","Resten är fördelad mellan Röda Korset och finansieringen av program som gör att du kan hjälpa till med de som behöver, inklusive barn.",155,134,25,23,en_sv,"Resten fördelas mellan Röda Korset och finansieringen av program som gör att du kan ge hjälp till de behövande, inklusive barn.",57.06910100905567
en,sv,In This Very Life: The Liberation Teaching of the Buddha.,I detta mycket liv: Buddhas befrielse lärdomar,57,46,10,7,en_sv,I detta liv: Buddhas befrielseundervisning.,26.647313141084275
en,sv,more efficient than solar cells,Mer effektivt än solceller.,31,27,5,4,en_sv,effektivare än solceller,28.254432923044853
en,sv,You might not go all the way.,Du kanske inte kommer hela vägen?,29,33,7,6,en_sv,Du kanske inte går hela vägen.,30.739407647563215
en,sv,I think Meghan changed to a girl that maybe was more manipulative and doing what Meghan wants to do.,- Jag tror att Meghan förändrades till en tjej som var mer manipulativ för att få som hon ville.,100,96,19,19,en_sv,Meghan bytte till en tjej som kanske var mer manipulativ och gjorde det Meghan vill.,18.36281099898644
en,sv,Don't be tight about money.,Var inte tight om pengar.,27,25,5,5,en_sv,Var inte tajt när det gäller pengar.,15.619699684601276
en,sv,The company also replaced natural gas with biofuel in the plant's steam production.,Dessutom ersatte vi naturgas med biobränsle för anläggningens ångproduktion.,83,76,13,9,en_sv,Företaget ersatte också naturgas med biobränsle i anläggningens ångproduktion.,27.301208627090666
en,sv,c) What is the probability that Adam will eat two yellow gumdrops?,Vad är sannolikheten att Oleg får äta två bitar hallonrulltårta?,66,64,12,10,en_sv,c) Hur stor är sannolikheten att Adam kommer att äta två gula tuggummidroppar?,12.874330508144842
en,sv,A clean shop shows that you take safety seriously,En ren anläggning visar att du tar säkerheten på allvar,49,55,9,10,en_sv,En ren affär visar att du tar säkerheten på allvar,70.71067811865478
en,sv,"Today, the Social Democrats are still chanting anti-Semitic songs on streets and squares.",Idag sjunger socialdemokrater fortfarande antisemitiska sånger på gator och torg.,89,81,13,10,en_sv,Idag sjunger socialdemokraterna fortfarande antisemitiska sånger på gator och torg.,74.19446627365011
en,sv,"Moreover, calls on the Russian Federation to end impunity and ethnically motivated crimes in the Georgian territories of Abkhazia and Tskhinvali Region/South Ossetia and to remove any obstacles to ensuring that the perpetrators of the illegal killing of Georgian internally displaced persons Archil Tatunashvili, Giga Otkhozoria and David Basharuli are brought to justice;","Europaparlamentet uppmanar dessutom Ryssland att sätta stopp för strafflöshet och etniskt motiverade brott i de georgiska territorierna Abchazien och Tschinvaliregionen/Sydossetien, samt att undanröja eventuella hinder för att se till att de som är skyldiga till morden på de georgiska internflyktingarna Artjil Tatunasjvili, Giga Otchozoria och Davit Basjaruli ställs inför rätta.",372,381,53,50,en_sv,"Parlamentet uppmanar dessutom Ryska federationen att upphöra med straffrihet och etniskt motiverade brott i de georgiska territorierna Abchazien och Tskhinvaliregionen/Sydossetien och att undanröja alla hinder för att se till att gärningsmännen till det olagliga mordet på georgiska internflyktingar Archil Tatunashvili, Giga Otkhozoria och David Basharuli ställs inför rätta.",33.79271899671256
en,sv,"So off goes the light, plunging everything, from ourselves, to that desirous gaze, to our insecurities, into comforting darkness.","Så off slocknar ljuset, störta allt, från oss själva, till den som önskar blick, att vår osäkerhet, till tröst mörker.",129,118,19,20,en_sv,"Så avgår ljuset, störtar allt, från oss själva, till den åtråvärda blicken, till våra osäkerheter, till tröstande mörker.",34.07797964678419
en,sv,Is there anyone asking My forgiveness so that I may forgive him?,Finns här någon som söker förlåtelse av Mig så att Jag kan förlåta honom?,64,73,12,14,en_sv,Finns det någon som ber Min förlåtelse så att jag kan förlåta honom?,23.64926434751322
en,sv,Next week will be even more.,Nästa vecka är det ännu mer.,28,28,6,6,en_sv,Nästa vecka blir ännu mer.,32.159351091190125
en,sv,"Not that I doubt you, but do you have a source for that?",jag misstror dig inte men har du någon källa på det?,56,52,13,11,en_sv,"Inte för att jag tvivlar på dig, men har du en källa till det?",13.259061490238889
en,sv,"The article of the Creed, ""I believe in the holy catholic Church, the communion of saints,"" is to be understood wholly as concerning these saints.","I artikeln av Creed, ""Jag tror på den heliga katolska kyrkan, de heligas gemenskap,"" skall förstås helt som om dessa helgon.",146,124,25,21,en_sv,"The Creeds artikel, ""Jag tror på den heliga katolska kyrkan, de heligas gemenskap"", skall förstås helt och hållet som om dessa helgon.",72.97349727547102
en,sv,48 With streams of water my eye keeps running down on account of the breakdown of the daughter of my people.+,48 Med strömmar av vatten flödar mitt öga på grund av dottern mitt folks sammanbrott.+,109,86,21,15,en_sv,48 Med strömmar av vatten rinner mitt öga ner på grund av att dottern mitt folk har brutit samman.,29.08402945446887
en,sv,"Sorry fellas, this one for the ladies.","Tyvärr, grabbar, är detta en för damerna!",38,41,7,7,en_sv,"Ledsen killar, den här för damerna.",9.51934081834847
en,sv,The problem exists even on the left.,Problemet ligger också hos vänstern.,36,36,7,5,en_sv,Problemet finns till och med till vänster.,6.567274736060395
en,sv,"St. Leo's sermons are, however, the first sermons certainly preached at Rome which have reached us, for those of Hippolytus were all in Greek; unless the homily ""Adversus Alcatores"" be a sermon by a Novatian antipope.","St Leo predikningar finns dock förvisso den första predikningar predikade i Rom och som nått oss, för dem av Hippolytos var alla på grekiska, såvida inte predikan ""Adversus Alcatores"" vara en predikan av en Novatianus motpåve.",217,226,36,36,en_sv,"St. Leos predikningar är emellertid de första predikningar som säkerligen predikats i Rom och som har nått oss, ty Hippolytus predikningar var alla på grekiska; om inte den helige ""Adversus Alcatores"" är en predikan av en Novatiansk antipope.",22.223069057283574
en,sv,I just forgot one of my best friend's birthdays.,Och att jag glömde bort en av mina bästa vänners födelsedag.,48,60,9,11,en_sv,Jag glömde bara en av min bästa väns födelsedagar.,8.639795714750207
en,sv,Also with summer comes a rise in insects.,Med sommaren kommer även insekterna.,41,36,8,5,en_sv,Även med sommaren kommer en ökning av insekter.,10.552670315936318
en,sv,"How it works: Short-term research has shown that caffeine can easily boost metabolic rate by 3-11%, and improve fat burning by approximately 29%",Hur det fungerar: Kortsiktiga studier har visat att koffein kan öka metabolism med 3-11% och öka fettförbränningen med upp till 29%.,144,132,23,21,en_sv,"Hur det fungerar: Kortsiktig forskning har visat att koffein lätt kan öka ämnesomsättningen med 3-11%, och förbättra fettförbränning med cirka 29%",35.08739523842563
en,sv,"This means that you have to attend lessons, unless you're ill.","Det betyder att du måste vara med på lektionerna, om du inte är sjuk.",62,69,11,14,en_sv,"Det betyder att du måste gå på lektioner, om du inte är sjuk.",61.802665844182364
en,sv,"Lusby's though didn't collect them together in apiaries, but let them keep their place and built up the number again, apiary by apiary.","Lusbys samlade inte ihop dem i färre bigårdar, utan lät dem behålla sin plats och byggde upp antalet igen, bigård för bigård.",135,125,23,22,en_sv,"Lusby's samlade dock inte ihop dem i bigårdar, men låt dem behålla sin plats och bygga upp antalet igen, bigård av bigård.",42.47308378316168
en,sv,"SAS commercials have written communicative history, but not in the way the company thought.","SAS reklamfilm har skrivit kommunikativ historia, men inte på det sätt företaget tänkt.",91,87,14,13,en_sv,"SAS-reklam har skrivit kommunikativ historia, men inte på det sätt som företaget har tänkt.",63.894310424627285
en,sv,"When you move, you have to change your address.",När Du flyttar måste Du ändra Din postadress.,47,45,9,8,en_sv,När du flyttar måste du ändra din adress.,11.99014838091355
en,sv,"He got really excited and wore it all day, including at Christmas dinner, which made our mom mad.","Han blev väldigt upphetsad och hade det hela dagen, inklusive vid julmiddagen, vilket gjorde vår mamma arg.",97,107,18,17,en_sv,"Han blev riktigt upphetsad och bar den hela dagen, även på julmiddagen, vilket gjorde vår mamma arg.",47.20758038942707
en,sv,The prawns are caught in a trawl net and hauled on board.,Räkorna fångas i ett trålnät och dras ombord.,57,45,12,8,en_sv,Räkorna fångas i ett trålnät och dras ombord.,100.00000000000004
en,sv,When Jesus was on the earth he performed a lot of miracles.,När Jesus levde på jorden så gjorde Han många mirakler.,59,55,12,10,en_sv,När Jesus var på jorden utförde han många underverk.,11.884631831419354
en,sv,Choose your new year,Välj ditt år,20,12,4,3,en_sv,Välj ditt nya år,35.35533905932737
en,sv,We are forever overlooking the joys of apparently menial tasks.,Vi bortser alltid från glädjen i att göra till synes simpla uppgifter.,63,70,10,12,en_sv,Vi förbiser för alltid glädjen i till synes enkla uppgifter.,11.631517681485294
en,sv,One of my favourite shoe :),En av mina favoritskor :).,27,26,6,5,en_sv,En av mina favoritskor :),84.64817248906144
en,sv,The Other Side of Dawn by John Marsden.,På andra sidan gryningen av John Marsden¨,39,41,8,7,en_sv,Den andra sidan av Dawn av John Marsden.,13.485111859503691
en,sv,Not much happened Wednesday.,Onsdag hände det inte mycket.,28,29,4,5,en_sv,Det hände inte mycket på onsdag.,15.619699684601283
en,sv,We have liquidity and flexibility when unexpected expenses come up.,Vi tror på enkelhet och flexibilitet utan oförutsedda utgifter.,67,63,10,9,en_sv,Vi har likviditet och flexibilitet när oväntade utgifter uppstår.,10.552670315936318
en,sv,"Menstrual periods will decrease with time, and eventually stop.","Menstruationerna blir när, och upphör så småningom helt.",63,56,9,8,en_sv,"Menstruala perioder kommer att minska med tiden, och så småningom sluta.",9.238430210261097
en,sv,"J. whereas the true burden of Lyme borreliosis in the EU is unknown due to the lack of statistics on this disease and the very wide variety of applied case definitions, laboratory methods used and surveillance systems;","J. De faktiska olägenheter som borreliainfektionen förorsakar i EU är okända, eftersom det saknas statistik om denna sjukdom och man tillämpar mycket oenhetliga falldefinitioner, laboratoriemetoder och övervakningssystem.",218,221,37,27,en_sv,"J. Den verkliga bördan av borrelios i EU är okänd på grund av bristen på statistik om denna sjukdom och den mycket stora variationen av tillämpade falldefinitioner, laboratoriemetoder och övervakningssystem.",30.191578726356447
en,sv,"bribery by the organization, or by its personnel or business associates acting on the organization's behalf or for its benefit;",mutor som ges av organisationens affärspartner som agerar för organisationens räkning eller till förmån för organisationen;,127,123,20,16,en_sv,"Bestickning utförd av organisationen, eller av dess personal eller affärspartner som agerar för organisationens räkning eller till förmån för organisationen.",47.10012314144845
en,sv,"These men own the world, for now.","För att de äger världen, än så länge.",33,37,7,8,en_sv,"Dessa män äger världen, för tillfället.",17.20339087300932
en,sv,"Additionally, those seeking to access or declassify information face several obstacles, including bearing the burden of proof that public interest outweighs national security concerns.","Dessutom möter de, som söker att få tillgång till eller häva sekretessen, många hinder inklusive bevisbördan på att allmänintresset väger tyngre än nationella säkerhetshänsyn.",184,175,24,24,en_sv,"De som vill få tillgång till eller avklassificera information stöter dessutom på flera hinder, bland annat bevisbördan för att det allmänna intresset väger tyngre än nationella säkerhetsproblem.",18.852104513558068
en,sv,"Familiar, consistent, and understandable terminology",Konsekvent och begriplig terminologi,52,36,5,4,en_sv,"Bekant, konsekvent och förståelig terminologi",9.652434877402245
en,sv,A number of rooms and the rest of the resort are fully accessible.,Dessutom är ett flertal rum och hela hotellet tillgänglighetsanpassat.,66,70,13,9,en_sv,Ett antal rum och resten av resorten är fullt tillgängliga.,8.913765521398126
en,sv,What animals and plants would there have been?,Vilka djur och växter fanns då?,46,31,8,6,en_sv,Vilka djur och växter skulle det ha funnits?,31.55984539112946
en,sv,"People who lack trust or understanding are also lacking the emotional openness to show another person respect, compassion, and empathy.","Personer som har brist på tillit eller förståelse har heller inte den emotionella öppenheten att visa en annan person respekt, medmänsklighet och empati.",135,153,20,23,en_sv,"Människor som saknar tillit eller förståelse saknar också den känslomässiga öppenheten att visa en annan person respekt, medkänsla och empati.",39.04494333978377
en,sv,The first says that energy is conserved.,Man säger till exempel att energin är bevarad.,40,46,7,8,en_sv,Den första säger att energin är bevarad.,47.750342648354646
en,sv,As opposed to illegal citizens?,I motsats till de illegala då?,31,30,5,6,en_sv,I motsats till illegala medborgare?,29.05925408079185
en,sv,Are the diseases different?,Är det olika för olika sjukdommar?,27,34,4,6,en_sv,Är sjukdomarna annorlunda?,8.9730240870212
en,sv,October has felt like quite a long month.,Oktober har känts som en mycket lång månad.,41,43,8,8,en_sv,Oktober har känts som en ganska lång månad.,59.694917920196445
en,sv,Tax audits and investigations by tax authorities may also generate negative publicity and damage the Group's reputation among its customers and other parties.,"Skatterevisioner och undersökningar som görs av behöriga skattemyndigheter kan generera negativ publicitet, vilket kan skada Koncernens anseende vad beträffar kunder och övriga parter.",158,184,23,23,en_sv,Skatterevisioner och skatteutredningar av skattemyndigheter kan också ge upphov till negativ publicitet och skada koncernens rykte bland sina kunder och andra parter.,7.065625690729242
en,sv,"We have also realised a hybrid terminal layout at the TraPac terminal in Los Angeles, USA in 2014, and introduced the most advanced RTG terminal to date, due to open in Oslo, Norway in 2015.","Vi förverkligade även en hybridterminal vid TraPac-terminalen i Los Angeles, USA 2014, och presenterade den hittills mest avancerade RTG-terminalen, som öppnar i Oslo, Norge, under 2015.",190,186,35,26,en_sv,"Vi har också genomfört en hybridterminallayout vid TraPac-terminalen i Los Angeles, USA 2014, och introducerat den mest avancerade RTG-terminalen hittills, som ska öppnas i Oslo, Norge 2015.",44.93946880757933
en,sv,Important that you do not blow your nose.,Det är viktigt att du inte blåsa näsan.,41,39,8,8,en_sv,Viktigt att du inte snyter dig i näsan.,22.31618068926665
en,sv,But as soon as I was alone the tears came.,Men så fort jag är ensam så kommer tårarna.,42,43,10,9,en_sv,Men så fort jag var ensam kom tårarna.,33.010083098515025
en,sv,"In preparation for the movie, I also interviewed a lot of young people.",Inför sin film intervjuade han många ungdomar.,71,46,13,7,en_sv,Som förberedelse för filmen intervjuade jag också många ungdomar.,16.784459625186194
en,sv,"Sadly, the exact cause of PMDD is not known.",Den exakta orsaken till PMDD är inte känd.,44,42,9,8,en_sv,Tyvärr är den exakta orsaken till PMDD inte känd.,39.281465090051285
en,sv,And I did love Edinburgh.,- Jag älskar Edinburgh,25,22,5,4,en_sv,Och jag älskade Edinburgh.,10.682175159905848
en,sv,Also read: 8 amazing reasons why music is magic for your baby!,Läs också: 8 saker som gör din trädgård magisk!,62,47,12,9,en_sv,Läs också: 8 fantastiska skäl till varför musik är magi för ditt barn!,17.395797375642243
en,sv,"Additionally, results should be communicated within the program.",Det är därför viktigt att resultaten kommuniceras inom programmet.,64,66,8,9,en_sv,Dessutom bör resultaten kommuniceras inom programmet.,40.04970149398301
en,sv,"Jaguar energy is feminine in nature and is the ruling spirit of Jungles, plains and mountains.","Jaguarens energi är kvinnlig i naturen och är den härskande anden av djungler, slätter och berg.",94,96,16,16,en_sv,"Jaguar energi är feminin i naturen och är den styrande andan i Jungles, slätter och berg.",43.34366012758324
en,sv,Or maybe they have a different agenda.,Eller har dom en annan agenda.,38,30,7,6,en_sv,Eller så har de kanske en annan agenda.,33.03164318013809
en,sv,"Ultimately, there is no technology that can simply fix what happened at Fukushima.",Experter bedömer att det inte finns teknologi som klara av att städa upp efter härdsmältan i Fukushima.,82,103,13,17,en_sv,I slutändan finns det ingen teknik som helt enkelt kan fixa det som hände i Fukushima.,9.54539772411787
en,sv,What did their first home look like?,Hur såg Ditt första hem ut?,36,27,7,6,en_sv,Hur såg deras första hem ut?,48.892302243490086
en,sv,All scriptures are one in that they testify of Jesus.,Alla skrifter är ett i det att de vittnar om Jesus.,53,51,10,11,en_sv,Alla skriftställen är ett enda genom att de vittnar om Jesus.,48.326978309062184
en,sv,Why pay more for your clicks?,Varför betala mer för dina tillbehör?,29,37,6,6,en_sv,Varför betala mer för dina klick?,64.34588841607616
en,sv,"When I was your age, we didn't have Kindles.",När jag var i din ålder hade vi inte låtsashundbajs.,44,52,9,10,en_sv,När jag var i din ålder hade vi inte Kindles.,80.70557274927978
en,sv,"In Australia, the Australian Dollar is used for currency.",I Australien används australienska dollarn som valuta.,57,54,9,7,en_sv,I Australien används den australiska dollarn för valuta.,23.356898886410015
en,sv,-Fight for the unification of Afghanistan and neighbouring countries into a voluntary democratic and socialist federation.,Kamp för att Afghanistan och grannländerna förenas i en frivillig demokratisk och socialistisk federation.,122,106,16,14,en_sv,-Fight för enandet av Afghanistan och grannländerna till en frivillig demokratisk och socialistisk federation.,50.389204852596336
en,sv,"They let us know it would be very safe while we were there, and I hope to share that with the world so that they know it is safe to be in Tel Aviv right now,"" she said.","De låter oss veta att det skulle vara mycket säker medan vi var där, och jag hoppas att dela den med världen, så att de vet att det är säkert att vara i Tel Aviv just nu.",168,170,38,37,en_sv,"De låter oss veta att det skulle vara mycket säkert medan vi var där, och jag hoppas att dela det med världen så att de vet att det är säkert att vara i Tel Aviv just nu, sade hon.",75.02715307930465
en,sv,a male bastion since it opened in 1933.,Augusta har varit en manlig bastion sedan den öppnades 1933.,39,60,8,10,en_sv,En manlig bastion sedan den öppnades 1933.,57.793909077763935
en,sv,Will he go back to farming?,Eller ska vi gå tillbaka till jordbruket?,27,41,6,7,en_sv,Kommer han att återgå till jordbruk?,6.770186228657864
en,sv,Carlos definitely was the smiliest and happiest among them.,Carlos var nog den gladaste och lyckligaste av alla.,59,52,9,9,en_sv,Carlos var definitivt den snällaste och lyckligaste bland dem.,13.134549472120794
en,sv,We felt that the time was right to create…,Nu känner vi att tillfället är rätt att etablera...,42,51,9,9,en_sv,Vi kände att tiden var rätt att skapa...,16.76478605134306
en,sv,Note: Submitted applicant profiles are considered . to be a submission of position interest and not a legal application.,Inlämnade sökandeprofiler beaktas. att vara en inlämning av placeringsintresse och inte en juridisk ansökan.,120,108,19,14,en_sv,Anmärkning: Inlämnade sökande profiler anses. vara en inlämning av positionsintresse och inte en rättslig ansökan.,22.786788980326644
en,sv,You can send a link to your customers in a few steps.,Du kan enkelt skicka ut meddelande till alla dina kunder på några få sekunder.,53,78,12,14,en_sv,Du kan skicka en länk till dina kunder i några steg.,8.87114684607611
en,sv,They have a mariachi band that plays at nights.,Dem hade ett mariachi band som spelade ikväll.,47,46,9,8,en_sv,De har ett mariachiband som spelar på nätterna.,6.27465531099474
en,sv,I worry about the new bonus tracks.,Nä det är trist med dom nya bonusreglerna.,35,42,7,8,en_sv,Jag oroar mig för de nya bonusspåren.,5.795599612995366
en,sv,"No, officials gain valuable experience and become more effective representatives over time","Nej, tjänstemän samlar på sig värdefull erfarenhet och blir mer effektiva representanter med tiden",90,98,12,14,en_sv,"Nej, tjänstemän får värdefull erfarenhet och blir mer effektiva representanter över tiden",50.78431769269645
en,sv,What is the length of the USB cable?,Tråd: Hur lång USB-kabel?,36,25,8,4,en_sv,Vad är längden på USB-kabeln?,8.116697886877475
en,sv,Well clearly George Soros knows something they don't know.,Det gör att George Soros vet något som resten av oss inte känner till.,58,70,9,14,en_sv,Det är tydligt att George Soros vet något de inte vet.,27.768190272719007
en,sv,Maximum number of persons: 2,Högst antal personer: 2,28,23,5,4,en_sv,Maximalt antal personer: 2,66.87403049764218
en,sv,You might also keep a journal in which you reflect on that day's events and note what you were able to check off your to-do list.,Du kan också ha en loggbok där du reflekterar över dagens händelser och noterar det som du kunde bocka av från din att-göra lista.,129,130,26,24,en_sv,Du kan också föra en dagbok där du reflekterar över dagens händelser och notera vad du kunde kontrollera din uppgiftslista.,32.03278102946315
